J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
5,1,0,-0.9746188414744142,0.0,0.0005465338093837667,7.575164800412726e-19,5
10,1,0,0.9526876291250489,0.0,0.35464561468816924,8.623309131410412e-20,5
10,1,0,-0.24617512064482833,0.0,-0.062230987421753856,1.398486667374994e-16,5
10,1,0,0.671708889206093,0.7000267402930855,0.0013483711008771306,0.000574787804336843,5
10,1,0,0.671708889206093,-0.7000267402930855,0.0013483711008771227,-0.0005747878043368786,5
20,1,0,0.9527871476797961,0.0,0.18859888594953547,-3.6588496020248353e-17,5
20,1,0,0.6722355919888106,0.44199598295295134,0.14540849377577028,-0.017212464978857096,5
20,1,0,0.6722355919888106,-0.44199598295295134,0.14540849377577011,0.017212464978856926,5
20,1,0,-0.8895732496227807,0.0,-0.00013303318442826515,-8.279230597334188e-18,5
0,1,0.5,0.9522779423860366,0.0,0.4999992283486228,-5.139507972221946e-19,5
0,1,0.5,-0.618016117686104,0.0,-0.001620329619623724,-4.036547246350969e-17,5
0,1,0.5,-0.9540563742251826,0.2517755272181962,0.00019867046359307687,-0.00046343041613518265,5
0,1,0.5,-0.9540563742251826,-0.2517755272181962,0.00019867046359306863,0.0004634304161352113,5
1,1,0.5,0.95240318548638,0.0,0.49724539971917914,-2.8643310495432976e-18,5
1,1,0.5,-0.05194863773536429,0.9443767640753774,-0.0002345517706474399,-0.0006916204563487743,5
1,1,0.5,-0.05194863773536429,-0.9443767640753774,-0.00023455177064747416,0.0006916204563488313,5
1,1,0.5,0.6574030920102054,0.0,0.0006154193191604054,2.685212002882381e-18,5
2,1,0.5,0.9517734376621515,0.0,0.4919038240458495,1.5138809831822932e-18,5
2,1,0.5,0.24759826310728958,0.8146562893593783,-0.0003776234011687333,-0.0008670900023107415,5
2,1,0.5,0.24759826310728958,-0.8146562893593783,-0.000377623401168629,0.0008670900023107626,5
2,1,0.5,-0.5662310287589969,0.0,-0.0006367521835952111,-2.8207067272248946e-19,5
5,1,0.5,0.9481129792813603,0.0,0.45475211438454843,-3.975710672972555e-20,5
5,1,0.5,-0.15432769350397857,0.0,-0.042391325606133574,5.955407102122708e-17,5
5,1,0.5,0.2831546954978739,0.9097320447880817,0.00011879441302508373,-0.0005691199497276094,5
5,1,0.5,0.2831546954978739,-0.9097320447880817,0.0001187944130250783,0.0005691199497275569,5
10,1,0.5,0.9393359629687312,0.0,0.3558528999962355,-1.000526513362942e-16,5
10,1,0.5,0.00561515157236998,0.0,2.373244170081353,1.4235288798974216e-13,5
10,1,0.5,0.48998596839054426,0.7006376475739218,0.003058044451469009,0.0015394078482816574,5
10,1,0.5,0.48998596839054426,-0.7006376475739218,0.0030580444514690234,-0.0015394078482820518,5
20,1,0.5,0.9251727607999756,0.0,0.1869932010455643,6.0940231595147906e-18,5
20,1,0.5,0.6544594361054081,0.3950623280508799,0.14093231885866672,0.004239199236870706,5
20,1,0.5,0.6544594361054081,-0.3950623280508799,0.14093231885866672,-0.004239199236870609,5
20,1,0.5,0.3694762157322715,0.0,0.06201590783498711,-1.4781572436013575e-16,5
0,1,1,0.9525250379978056,0.0,0.49923066258397614,-1.795899642766336e-19,5
0,1,1,-0.5568399419452121,0.7916433814286097,-3.875903003588976e-06,0.0004356048882063906,5
0,1,1,-0.5568399419452121,-0.7916433814286097,-3.8759030035438735e-06,-0.00043560488820639583,5
1,1,1,0.9519810903140034,0.0,0.49858768185565483,-1.1256424598717134e-18,5
1,1,1,0.30123854397023786,0.924910112233743,0.00019043531834787766,-0.0006507692146854394,5
1,1,1,0.30123854397023786,-0.924910112233743,0.00019043531834782323,0.0006507692146854381,5
1,1,1,0.7138143199031359,0.0,-0.0012899520979323086,-3.3004989844833225e-18,5
2,1,1,-0.537810398331442,0.0,-0.0007917562502042612,4.1853960811498625e-17,5
2,1,1,0.9510131280951749,0.0,0.4919560627155488,7.521333875958964e-17,5
2,1,1,0.8794139663654603,0.41660832732492364,-0.00018149106208543205,-0.0005617381342400067,5
2,1,1,0.8794139663654603,-0.41660832732492364,-0.00018149106208540343,0.0005617381342399759,5
5,1,1,0.9445551971140165,0.0,0.4524846436672858,0.0,5
5,1,1,0.5519185987274161,0.0,0.004453466289188898,0.0,5
5,1,1,-0.17740990475013335,0.0,-0.03480607215076455,0.0,5
5,1,1,-1.0379972907749544,0.0,-0.00023167233894882174,0.0,5
10,1,1,0.9273521055823617,0.0,0.3540941078191889,9.480316372903674e-19,5
10,1,1,-0.06877178275307158,0.0,-0.3807952752500936,1.4116971711594005e-16,5
10,1,1,-0.5577012607328737,0.5347666206409157,-0.004572642182791309,0.001946363304885,5
10,1,1,-0.5577012607328737,-0.5347666206409157,-0.0045726421827913385,-0.001946363304885047,5
20,1,1,0.8982998960042289,0.0,0.19716471462252838,-3.7561593461946045e-17,5
20,1,1,0.647251838051133,0.34771964891713086,0.1658339885363475,0.023669614494688355,5
20,1,1,0.647251838051133,-0.34771964891713086,0.16583398853634743,-0.02366961449468837,5
20,1,1,-0.5467686454553717,0.0,0.016566192398769625,-1.579790439537038e-17,5
